ntaxa,mpd.obs,mpd.rand.mean,mpd.rand.sd,mpd.obs.rank,mpd.obs.z,mpd.obs.p,runs,mntd.obs,mntd.rand.mean,mntd.rand.sd,mntd.obs.rank,mntd.obs.z,mntd.obs.p,Tmin,Tmax,Pmin,Pmax,AET,ETR,WDI,Deglac.,x,y,year,nri,nti,nri_p,nti_p,nri_significant,nti_significant
15,144.7703066,134.4253743,16.94260295,736,0.610586955,0.736,999,124.7806769,121.761909,21.75139968,659,0.138784995,0.659,-11.12857118,27.18999939,74.15238206,119.5857161,814.2857264,0.973497261,346.0285766,12000,-72.25,42.75,4000BP,-0.610586955,-0.138784995,0.736,0.659,FALSE,FALSE
14,172.5416785,144.6659194,35.51460432,746,0.784909747,0.746,999,169.7760565,133.8277017,24.31746677,919,1.47829357,0.919,-10.85714261,22.58428521,85.61904889,117.9142875,645.2714382,0.985291993,545.3523891,13000,-68.25,44.25,4000BP,-0.784909747,-1.47829357,0.746,0.919,FALSE,FALSE
19,135.061923,118.4530213,27.44323564,842,0.60520931,0.842,999,142.1188753,118.2147835,28.55312097,875,0.83717965,0.875,0.76714284,34.08761829,77.89047735,141.9285735,1115.847636,0.884155405,-14.83333355,18000,-88.25,33.75,4000BP,-0.60520931,-0.83717965,0.842,0.875,FALSE,FALSE
13,157.5516352,140.431356,25.23508374,815.5,0.678431638,0.8155,999,178.1168753,151.0590773,30.22261121,721,0.895283262,0.721,-13.4099997,27.68285652,27.79523851,106.0380968,733.0142966,0.853048721,60.45238185,18000,-89.75,43.25,4000BP,-0.678431638,-0.895283262,0.8155,0.721,FALSE,FALSE
18,148.3888766,152.3513626,11.23050768,312,-0.352832315,0.312,999,123.213128,108.5382019,13.79967146,835,1.063425763,0.835,-21.61333285,26.55095179,13.61428592,115.4523827,638.0714381,0.592938862,-134.6857163,14000,-95.25,47.25,4000BP,0.352832315,-1.063425763,0.312,0.835,FALSE,FALSE
3,69.09357955,71.00818768,26.01254289,368.5,-0.073603267,0.3685,999,136.2430886,153.2891966,35.50359026,242,-0.480123498,0.242,-28.76714221,15.78809489,38.10952438,104.5380968,293.8238139,0.997104639,451.7619115,5000,-63.25,55.25,4000BP,0.073603267,0.480123498,0.3685,0.242,FALSE,FALSE
6,138.7330688,106.3038447,36.24238161,820,0.894787338,0.82,999,211.9978484,172.0491343,30.69866908,955,1.301317461,0.955,4.644761801,36.73476108,47.13809594,109.633335,861.8666795,0.638052928,-756.0238208,18000,-97.25,30.25,4000BP,-0.894787338,-1.301317461,0.82,0.955,FALSE,TRUE
12,44.09972225,64.13356517,31.69551767,221,-0.632071801,0.221,999,137.4019929,110.4426494,18.70940149,828,1.440951683,0.828,-20.1723805,22.42523759,64.02857238,117.5904779,511.4619124,0.997530048,543.2857224,9000,-69.25,47.25,4000BP,0.632071801,-1.440951683,0.221,0.828,FALSE,FALSE
18,164.3360592,159.953657,12.91752426,690,0.339260225,0.69,999,122.8106205,119.9586291,9.741243476,671.5,0.292774889,0.6715,-16.49904725,23.74047566,75.5714297,130.3904781,591.8142945,0.981729342,621.6857235,12000,-74.75,43.75,4000BP,-0.339260225,-0.292774889,0.69,0.6715,FALSE,FALSE
9,35.6536547,75.03574673,37.36207844,120,-1.054065879,0.12,999,136.0706947,121.8930096,24.95701417,643,0.568084189,0.643,-30.94714217,17.12333295,27.22857183,115.0952398,370.3095293,0.988396774,393.5761963,4000,-70.25,54.25,4000BP,1.054065879,-0.568084189,0.12,0.643,FALSE,FALSE
21,134.8022227,126.0784851,27.84392963,652,0.313308421,0.652,999,90.14672615,103.1444415,25.69775983,405,-0.505791765,0.405,-6.414761761,27.719047,76.30000114,140.7142878,906.4857278,0.998550053,325.0381001,18000,-79.75,38.25,4000BP,-0.313308421,0.505791765,0.652,0.405,FALSE,FALSE
10,94.10524682,94.76632934,32.47175801,588.5,-0.020358692,0.5885,999,108.4713417,117.454394,20.71086164,446.5,-0.43373629,0.4465,-18.69666625,22.68047568,61.0904771,125.5904781,545.6333415,0.995240542,572.3333419,10000,-70.75,46.25,4000BP,0.020358692,0.43373629,0.5885,0.4465,FALSE,FALSE
23,178.6482885,181.2093186,9.789739449,343,-0.261603495,0.343,999,116.6743901,117.1543829,14.29241152,501,-0.033583755,0.501,-8.753333138,26.30618989,52.80476269,94.23809664,730.595249,0.927163758,121.5666685,11000,-78.25,43.25,4000BP,0.261603495,0.033583755,0.343,0.501,FALSE,FALSE
18,104.5940501,109.372506,20.60869934,425.5,-0.23186596,0.4255,999,103.8232385,109.2916409,9.615979876,243.5,-0.568678636,0.2435,-17.6899996,24.87618992,66.73333433,107.2000016,596.3190565,0.982171181,476.35715,10000,-73.75,45.75,4000BP,0.23186596,0.568678636,0.4255,0.2435,FALSE,FALSE
14,155.3369102,152.5534889,14.40988969,607,0.193160489,0.607,999,144.155479,126.4906208,17.45986552,857,1.011740795,0.857,-18.87666624,24.36380898,33.51428621,100.6428586,617.0285806,0.91176867,157.5285738,9000,-88.25,46.75,4000BP,-0.193160489,-1.011740795,0.607,0.857,FALSE,FALSE
17,159.8481998,162.6723103,14.35175444,374.5,-0.196778069,0.3745,999,115.165443,119.9941843,13.91042755,342.5,-0.347131049,0.3425,-17.95904722,24.23523755,41.8714292,97.73809669,625.7571522,0.934648246,223.9095271,9000,-87.75,46.75,4000BP,0.196778069,0.347131049,0.3745,0.3425,FALSE,FALSE
18,172.3550773,170.5379792,14.6113264,486.5,0.124362295,0.4865,999,138.5589766,119.8809115,17.4400256,840,1.070988403,0.84,-18.98761862,25.10761849,24.05714322,111.0142874,645.7762001,0.945383606,151.7809546,16000,-89.75,45.75,4000BP,-0.124362295,-1.070988403,0.4865,0.84,FALSE,FALSE
15,55.99124513,79.91339192,32.03327255,184,-0.746790599,0.184,999,100.3778123,105.4938547,12.29298823,355,-0.416175658,0.355,-22.38809474,21.16190429,74.56666778,143.1619069,490.4904835,0.996890031,808.300012,9000,-71.25,47.75,4000BP,0.746790599,0.416175658,0.184,0.355,FALSE,FALSE
9,30.38359116,58.28192543,40.09227732,148.5,-0.69585307,0.1485,999,94.61898701,112.2918495,22.70605468,107.5,-0.778332598,0.1075,-17.33333295,20.46571383,73.98571539,124.490478,503.2666742,0.98765824,668.4238195,12000,-64.75,48.25,4000BP,0.69585307,0.778332598,0.1485,0.1075,FALSE,FALSE
11,117.0111408,117.5950068,24.3655819,504,-0.023962734,0.504,999,108.2684252,120.8256073,18.11565619,255,-0.693167391,0.255,-17.99714245,23.94761851,71.22381059,114.7619065,548.7523891,0.994120535,587.3619135,10000,-68.75,45.75,4000BP,0.023962734,0.693167391,0.504,0.255,FALSE,FALSE
6,74.36721612,87.22211771,24.13629822,253.5,-0.532596236,0.2535,999,137.6229819,138.6795978,21.53695727,467.5,-0.049060596,0.4675,-28.44238032,15.45952346,38.31904819,98.18571575,287.3428614,0.99693708,449.8428638,5000,-63.25,55.75,4000BP,0.532596236,0.049060596,0.2535,0.4675,FALSE,FALSE
21,98.68972737,109.9346268,19.20410961,223.5,-0.585546511,0.2235,999,102.8324937,107.9839018,8.777277017,213,-0.58690276,0.213,-21.59523761,22.98523758,68.78571531,121.3809542,533.3619127,0.996690163,610.7761996,9000,-72.75,46.75,4000BP,0.585546511,0.58690276,0.2235,0.213,FALSE,FALSE
19,182.0493705,175.9745154,9.914359254,764,0.612732995,0.764,999,129.292698,113.6685811,17.02921708,820,0.917488855,0.82,-16.37428535,28.04476128,18.66666694,112.8761922,744.2095349,0.669442929,-126.7142876,14000,-93.25,45.25,4000BP,-0.612732995,-0.917488855,0.764,0.82,FALSE,FALSE
10,110.2359548,112.5060966,23.44546857,480,-0.096826461,0.48,999,111.4438895,123.5144418,19.72865876,353,-0.611828329,0.353,-13.80238064,22.78190425,74.30476301,124.9904781,540.5095319,0.988627791,585.7571516,10000,-62.75,45.75,4000BP,0.096826461,0.611828329,0.48,0.353,FALSE,FALSE
19,128.7495975,123.6271359,24.9308357,649,0.205466902,0.649,999,118.6256971,117.6865714,27.39268904,447,0.034283806,0.447,-8.228571245,29.99380885,44.86666734,103.2857158,849.4523936,0.889868091,7.519047731,16000,-88.25,40.75,4000BP,-0.205466902,-0.034283806,0.649,0.447,FALSE,FALSE
13,127.0112317,122.4952286,27.51085326,726,0.164153508,0.726,999,134.0855069,143.9959172,28.9393739,475.5,-0.342454203,0.4755,-9.812380733,26.54476131,46.74285784,88.3809537,687.9428674,0.877261314,67.42857243,16000,-83.25,43.25,4000BP,-0.164153508,0.342454203,0.726,0.4755,FALSE,FALSE
12,183.5452813,166.8681062,18.17513461,905,0.917581931,0.905,999,163.1236981,152.9232474,25.69013755,631,0.39705707,0.631,-13.94714255,28.51428508,22.05714319,116.9952398,768.5904876,0.735533731,-57.10952466,18000,-93.25,43.25,4000BP,-0.917581931,-0.39705707,0.905,0.631,FALSE,FALSE
14,144.3207889,136.7973042,24.6506817,643,0.305203922,0.643,999,190.021414,139.4629266,29.31401618,984,1.724720594,0.984,2.171904713,32.01714214,66.12857241,212.309527,1267.414305,0.984567349,147.6904784,18000,-78.75,33.75,4000BP,-0.305203922,-1.724720594,0.643,0.984,FALSE,TRUE
6,101.9203331,97.63284969,22.75936673,576,0.188383247,0.576,999,122.5046459,134.6331577,22.84471988,367,-0.530910947,0.367,-30.17190409,17.4652377,35.65714339,115.4095255,370.5333389,0.989948111,444.0428638,4000,-66.75,53.75,4000BP,-0.188383247,0.530910947,0.576,0.367,FALSE,FALSE
12,162.7570344,147.2960762,24.53648739,679,0.630121093,0.679,999,170.8171306,141.4760271,26.09552904,863,1.124372817,0.863,-12.35047591,29.64809458,23.82857178,121.1952399,830.4142981,0.765753008,-60.22857233,18000,-93.25,42.25,4000BP,-0.630121093,-1.124372817,0.679,0.863,FALSE,FALSE
8,60.64069422,86.70550558,27.61878097,83,-0.94373504,0.083,999,137.0558018,127.4301555,22.12970553,598,0.434964951,0.598,-14.81809491,17.49761866,60.92381043,103.6190492,423.8809587,0.987397625,577.1190562,11000,-56.25,50.25,4000BP,0.94373504,-0.434964951,0.083,0.598,FALSE,FALSE
12,123.0174332,132.5532945,38.1454386,448,-0.249986935,0.448,999,141.8641605,141.5583988,28.04870884,589,0.010901098,0.589,-15.4676187,30.79666598,8.676190605,92.72381091,496.1047693,0.359583834,-526.190484,18000,-99.75,44.75,4000BP,0.249986935,-0.010901098,0.448,0.589,FALSE,FALSE
21,172.5946691,176.1627644,9.771092443,329,-0.365168513,0.329,999,116.7496457,121.1382445,12.77202909,384.5,-0.343610151,0.3845,-13.18333304,25.17047563,62.35238188,93.97619188,624.2761998,0.953676281,281.1904804,11000,-78.25,44.25,4000BP,0.365168513,0.343610151,0.329,0.3845,FALSE,FALSE
19,133.8615735,141.4010332,11.58943829,193,-0.65054574,0.193,999,87.92971982,106.5170976,17.98432101,152,-1.033532363,0.152,-7.030476033,26.49142798,90.04285848,156.3095261,874.1285845,0.999659694,519.8523887,18000,-80.25,38.25,4000BP,0.65054574,1.033532363,0.193,0.152,FALSE,FALSE
14,65.24117257,94.87485293,27.21323774,85.5,-1.088943574,0.0855,999,96.80393307,109.5567051,13.31990018,58,-0.957422496,0.058,-26.15476132,23.43428519,35.13809576,95.40952523,529.342865,0.949372951,206.7857174,6000,-81.25,49.25,4000BP,1.088943574,0.957422496,0.0855,0.058,FALSE,FALSE
16,180.3573356,176.631661,11.60432672,644,0.32105909,0.644,999,120.3319792,133.6899218,14.49931148,160.5,-0.921281172,0.1605,-8.487142667,26.38142798,61.33809615,93.94285854,701.7523914,0.941130822,180.685717,11000,-79.75,43.25,4000BP,-0.32105909,0.921281172,0.644,0.1605,FALSE,FALSE
16,60.24910443,83.0476975,39.45524822,314,-0.577834232,0.314,999,73.76259853,117.0095082,35.83647843,167,-1.206784582,0.167,-5.64619035,29.38618982,64.51428668,121.8000018,867.6333463,0.995369169,236.8142892,18000,-77.75,39.75,4000BP,0.577834232,1.206784582,0.314,0.167,FALSE,FALSE
20,144.5959316,157.1762106,15.05540711,101.5,-0.835598723,0.1015,999,107.8001417,113.5954819,16.67436392,363,-0.347559894,0.363,-19.37047576,24.19761851,27.37619088,102.5047634,620.3095331,0.936272386,160.5476214,11000,-89.25,46.25,4000BP,0.835598723,0.347559894,0.1015,0.363,FALSE,FALSE
15,155.2842824,162.1520485,20.85860912,257.5,-0.32925331,0.2575,999,127.5716727,133.6366861,22.31997679,421,-0.271730274,0.421,-12.63190448,26.00428513,37.71428628,94.51428712,670.4428671,0.860923241,61.00476281,11000,-85.75,44.75,4000BP,0.32925331,0.271730274,0.2575,0.421,FALSE,FALSE
9,43.95772709,73.91293806,30.7814734,91,-0.973157151,0.091,999,97.90791392,114.8103305,20.68884281,103,-0.816982213,0.103,-30.68380884,17.17476152,28.971429,108.4714302,366.5952436,0.991684747,368.5809579,3000,-69.25,54.75,4000BP,0.973157151,0.816982213,0.091,0.103,FALSE,FALSE
10,125.1639207,120.1919929,28.23482404,627,0.17609204,0.627,999,130.0533465,151.3856666,29.29506281,291,-0.728188235,0.291,-8.687618853,26.45999941,56.11904846,91.21904898,732.1571538,0.912586229,92.70000138,11000,-77.75,43.25,4000BP,-0.17609204,0.728188235,0.627,0.291,FALSE,FALSE
22,159.4062066,157.36155,12.18683285,610.5,0.16777588,0.6105,999,118.4288313,116.838424,18.57275105,586.5,0.085631219,0.5865,-10.43761881,26.16333275,61.02857234,108.0571445,661.3238194,0.979682124,301.0476235,16000,-80.25,43.25,4000BP,-0.16777588,-0.085631219,0.6105,0.5865,FALSE,FALSE
22,113.5728259,117.7989039,14.77322889,288.5,-0.286063259,0.2885,999,100.3648272,103.5588477,6.82505313,317.5,-0.467984712,0.3175,-17.29857104,21.5457138,93.9047633,144.4285736,553.3333416,0.983009534,851.6428698,11000,-71.75,44.25,4000BP,0.286063259,0.467984712,0.2885,0.3175,FALSE,FALSE
10,37.54382487,70.41446144,38.68713465,157,-0.849652911,0.157,999,136.4930916,119.241694,24.6193216,677.5,0.700725955,0.6775,-30.65714217,17.38619009,28.19523852,113.6142874,374.6666722,0.99140605,391.3095296,4000,-69.75,54.25,4000BP,0.849652911,-0.700725955,0.157,0.6775,FALSE,FALSE
14,136.0974125,128.2528839,23.43611656,804,0.334719645,0.804,999,125.8636767,133.9973354,28.2184229,400,-0.288239308,0.4,-11.86285688,27.18142796,39.8095244,103.5619063,695.1381056,0.87428792,75.65714398,16000,-85.25,43.75,4000BP,-0.334719645,0.288239308,0.804,0.4,FALSE,FALSE
8,113.1248499,89.13497269,34.91693051,767,0.68705573,0.767,999,125.6779803,130.6667027,25.9383309,460,-0.192330124,0.46,-28.83666602,11.79095212,13.42380972,59.12857231,244.6571465,0.994458642,134.4571449,5000,-69.75,60.75,4000BP,-0.68705573,0.192330124,0.767,0.46,FALSE,FALSE
13,36.615752,61.51683813,33.16895032,125,-0.750734826,0.125,999,95.50902327,106.0889744,16.16063924,130,-0.654674047,0.13,-19.94571384,20.1823805,56.99523894,132.200002,497.8285788,0.993566705,671.0714386,8000,-66.25,48.75,4000BP,0.750734826,0.654674047,0.125,0.13,FALSE,FALSE
13,91.8560649,121.362613,26.51616068,119,-1.112776035,0.119,999,134.3022333,130.6647035,28.12412266,641,0.129338429,0.641,0.099523807,30.07857076,70.73809629,169.2857168,1172.261922,0.982902618,54.82381034,18000,-76.25,36.75,4000BP,1.112776035,-0.129338429,0.119,0.641,FALSE,FALSE
17,124.6203046,129.6828798,15.72317306,453,-0.321981773,0.453,999,123.2285816,119.3793681,24.51008244,629,0.157046126,0.629,-6.808095086,26.43142798,94.9809538,124.3666685,858.8571557,0.984842077,450.1190543,16000,-70.25,41.75,4000BP,0.321981773,-0.157046126,0.453,0.629,FALSE,FALSE
16,75.82170282,99.31898258,27.78849934,167,-0.845575699,0.167,999,100.4997835,106.9545753,10.44540661,213,-0.617955054,0.213,-18.24761864,22.40142807,65.11428668,122.6523828,530.9619127,0.994173031,590.9571517,10000,-70.25,45.75,4000BP,0.845575699,0.617955054,0.167,0.213,FALSE,FALSE
10,111.1790095,120.0677009,24.02190488,401.5,-0.370024418,0.4015,999,113.2002375,125.4198271,19.49973949,291,-0.626653991,0.291,-18.17285674,24.65428516,48.11428643,114.6666684,612.2666758,0.980588913,286.0476233,8000,-79.25,46.25,4000BP,0.370024418,0.626653991,0.4015,0.291,FALSE,FALSE
6,46.78584255,89.11445333,34.67503212,104.5,-1.220723045,0.1045,999,190.9184835,152.4007918,36.68252631,785,1.050028327,0.785,-23.29618996,16.23952345,66.7095248,115.8047636,355.1238148,0.986080387,732.8381062,7000,-58.75,53.25,4000BP,1.220723045,-1.050028327,0.1045,0.785,FALSE,FALSE
8,41.27284594,60.75430979,33.43254751,245,-0.582709524,0.245,999,95.52835332,116.2350793,23.16181489,116,-0.894002742,0.116,-12.97999971,21.63904714,90.4476204,147.5571451,535.9238175,0.995254461,821.6809646,10000,-62.25,46.25,4000BP,0.582709524,0.894002742,0.245,0.116,FALSE,FALSE
12,177.4404116,167.9196207,15.92674021,721,0.597786542,0.721,999,134.7025755,137.5888896,18.60698562,468,-0.155119921,0.468,-25.43380896,24.00666613,16.66666692,107.480954,527.9095317,0.666230347,-45.27142925,10000,-99.75,50.75,4000BP,-0.597786542,0.155119921,0.721,0.468,FALSE,FALSE
16,95.427196,102.6983933,28.90602927,576,-0.251546045,0.576,999,122.4881045,124.5735994,30.5518668,391,-0.0682608,0.391,-14.31714254,27.61285653,27.65238136,106.2095254,724.1857251,0.841832479,55.92381036,16000,-89.75,43.75,4000BP,0.251546045,0.0682608,0.576,0.391,FALSE,FALSE
16,139.9410022,149.3209266,16.58622004,232.5,-0.565525141,0.2325,999,115.2977823,118.1085272,14.43581542,459.5,-0.194706344,0.4595,-15.98952345,24.17523755,40.34761965,95.44762047,597.0285803,0.912330628,167.3285739,10000,-84.75,46.25,4000BP,0.565525141,0.194706344,0.2325,0.4595,FALSE,FALSE
18,132.5289967,131.4787761,18.57459083,608.5,0.056540715,0.6085,999,93.53628622,115.8408403,25.74511007,236.5,-0.866360797,0.2365,-7.746190303,27.779047,58.1333342,111.985716,827.614298,0.964658295,181.8571456,16000,-81.25,41.25,4000BP,-0.056540715,0.866360797,0.6085,0.2365,FALSE,FALSE
4,161.7556486,106.1789514,44.6809411,924,1.243856906,0.924,999,228.679338,187.8987883,37.09032427,868.5,1.09949294,0.8685,14.72523777,32.32190404,34.00000051,238.3047655,1335.295258,0.715554068,-449.3571496,18000,-81.25,25.75,4000BP,-1.243856906,-1.09949294,0.924,0.8685,FALSE,FALSE
6,73.0260577,76.22880905,22.38248774,344.5,-0.14309184,0.3445,999,114.1615587,131.2743721,21.50059337,276,-0.795922841,0.276,-30.26238028,14.22380921,18.01428598,73.69047729,280.1380994,0.990161873,193.8523838,2000,-71.75,58.75,4000BP,0.14309184,0.795922841,0.3445,0.276,FALSE,FALSE
17,135.9598106,135.4275198,15.20472859,528.5,0.03500824,0.5285,999,112.793235,114.4639139,9.840980145,447,-0.169767538,0.447,-16.73714248,24.76428516,63.7523819,112.4523826,606.9190567,0.976620319,403.3809584,10000,-79.25,45.25,4000BP,-0.03500824,0.169767538,0.5285,0.447,FALSE,FALSE
12,111.5176786,122.0953857,18.82418119,286,-0.561921233,0.286,999,113.5800668,124.7800515,11.3762807,81.5,-0.984503195,0.0815,-27.53380891,23.89666613,13.88571449,80.51904882,480.0381024,0.607591871,-111.8095255,9000,-101.75,54.75,4000BP,0.561921233,0.984503195,0.286,0.0815,FALSE,FALSE
15,165.5403743,150.4427449,20.81670572,820,0.725265063,0.82,999,157.393391,151.5976868,27.21063961,689.5,0.212994042,0.6895,-8.265714101,28.66095174,48.62381025,97.5428586,777.8000116,0.874000457,18.59047647,16000,-83.75,42.25,4000BP,-0.725265063,-0.212994042,0.82,0.6895,FALSE,FALSE
12,125.738366,138.1759953,18.27324848,232,-0.680646866,0.232,999,121.0412646,127.6069318,13.75799833,322,-0.477225469,0.322,-24.36857088,24.80142802,22.30952414,103.2523825,589.2857231,0.866255453,38.20000057,10000,-93.75,49.75,4000BP,0.680646866,0.477225469,0.232,0.322,FALSE,FALSE
15,124.3095385,124.0994275,13.15957104,610,0.015966407,0.61,999,89.85172593,122.0837721,25.23257773,140,-1.277398074,0.14,-5.665714159,24.93333278,82.2761917,117.585716,839.1714411,0.980898241,312.0523856,16000,-71.75,41.25,4000BP,-0.015966407,1.277398074,0.61,0.14,FALSE,FALSE
18,100.2959961,109.3428577,18.70605572,324.5,-0.483632777,0.3245,999,99.86498001,106.4162514,10.02823329,256,-0.653282706,0.256,-19.94666622,23.92904708,70.00000104,113.9619065,558.4619131,0.991523052,571.1571514,10000,-73.25,46.25,4000BP,0.483632777,0.653282706,0.3245,0.256,FALSE,FALSE
19,145.1779266,146.204024,13.91016412,595,-0.073766016,0.595,999,118.2098274,118.5620852,22.1927697,415,-0.015872638,0.415,-12.26238068,26.15618989,34.13809575,93.9952395,696.2523913,0.787956009,1.285714305,16000,-87.75,44.25,4000BP,0.073766016,0.015872638,0.595,0.415,FALSE,FALSE
17,85.38085104,91.50195443,21.73600434,389,-0.281611252,0.389,999,96.72665917,103.5301109,10.52667296,169,-0.646305981,0.169,-18.4595234,24.00999946,78.2333345,115.6571446,573.776199,0.9906589,608.8809615,10000,-74.25,45.75,4000BP,0.281611252,0.646305981,0.389,0.169,FALSE,FALSE
14,183.4888291,179.4472896,10.36281039,659,0.390004191,0.659,999,139.684525,138.8590154,14.331216,573,0.057602201,0.573,-23.38952329,25.89285656,19.94285744,105.4571444,556.314294,0.559456989,-107.7523826,11000,-99.25,49.25,4000BP,-0.390004191,-0.057602201,0.659,0.573,FALSE,FALSE
15,114.6658293,121.7429695,23.03544613,388,-0.30722827,0.388,999,98.34518638,110.2787457,12.72397531,116.5,-0.937879794,0.1165,-15.00761871,24.58904707,81.30952502,111.4476207,609.004771,0.977804454,561.8952465,12000,-69.25,44.75,4000BP,0.30722827,0.937879794,0.388,0.1165,FALSE,FALSE
21,153.1705415,163.3731517,13.42903962,168,-0.759742355,0.168,999,107.371721,112.7190195,12.15326536,324,-0.439988621,0.324,-17.66761865,24.84285659,55.50952464,87.2047632,580.1571515,0.933881017,253.0571466,10000,-77.25,45.25,4000BP,0.759742355,0.439988621,0.168,0.324,FALSE,FALSE
8,94.7718356,88.60995461,27.6473954,625,0.222873833,0.625,999,131.7897649,128.3192019,22.05167195,506.5,0.157383216,0.5065,-29.16952316,18.02238055,40.31428632,129.9857162,401.7571488,0.976773164,510.8047695,4000,-67.25,52.25,4000BP,-0.222873833,-0.157383216,0.625,0.5065,FALSE,FALSE
5,64.32192057,92.99413178,26.38143524,80,-1.086832879,0.08,999,135.8715857,146.0115891,25.3729573,301,-0.399638215,0.301,-27.97999937,15.75619012,40.60952441,103.9571444,296.971433,0.997032504,477.1428643,5000,-62.75,55.25,4000BP,1.086832879,0.399638215,0.08,0.301,FALSE,FALSE
